file                                                                                                                                                    status   objective_name                                objective_value
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__p8375_terminationG_0@0                                                                       unknown  lam70n4                                       -129
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__p8375_terminationG_0@1                                                                       unknown  lam28n4                                       -98137059
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__p8375_terminationG_0@2                                                                       unknown  lam30n0                                       -76697656
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__p8375_terminationG_0@3                                                                       unknown  lam50n0                                       -324
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__p8375_terminationG_0@4                                                                       unknown  lam109n6                                      -1129
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_1_0@0                                                                     unknown  lam35n0                                       0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_1_0@1                                                                     unknown  lam25n0                                       0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_1_0@2                                                                     unknown  lam27n0                                       0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_1_0@3                                                                     unknown  lam23n1                                       0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_1_0@4                                                                     unknown  lam45n1                                       -15428
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_2_0@0                                                                     unknown  Nl14ni^01                                     0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_2_0@1                                                                     unknown  lam42n1                                       -2125876
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_2_0@2                                                                     unknown  lam30n1                                       -6510222
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_2_0@3                                                                     sat      Nl7nDim^01                                    1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_2_0@4                                                                     unknown  lam11n3                                       -3233
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8412_terminationG_0@0                                                                   unknown  lam8n7                                        0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8412_terminationG_0@1                                                                   sat      Nl4i^01                                       -1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8412_terminationG_0@2                                                                   unknown  lam4n4                                        -80407481
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8412_terminationG_0@3                                                                   unknown  lam10n1                                       -85600013
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8412_terminationG_0@4                                                                   unknown  lam5n4                                        -74510938
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8415_terminationG_0@0                                                                   unknown  lam37n4                                       -371
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8415_terminationG_0@1                                                                   unknown  lam2n4                                        -387
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8415_terminationG_0@2                                                                   unknown  lam40n0                                       -6630
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8415_terminationG_0@3                                                                   unknown  lam23n5                                       -598
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8415_terminationG_0@4                                                                   unknown  lam27n0                                       -684
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__randomwalk.t2__p8417_terminationG_0@0                                                                   unknown  lam10n6                                       -611784
