file	status	objective_name	objective_value
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@2	sat	lam1n5	-100208490
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@3	sat	lam2n3	-100209388
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@4	sat	__const_1000^0	-100000000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@0	sat	lam8n2	-100000140
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@1	sat	lam0n0	-100003300
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@2	sat	lam2n4	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@3	sat	RFN1_CT	-100001749
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@4	sat	Nl1x^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@0	sat	lam1n2	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@1	sat	lam7n4	-100013734
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@2	sat	lam8n3	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@3	sat	lam2n3	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@4	sat	lam8n4	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@0	sat	Nl1x^03	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@1	sat	lam3n2	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@2	sat	lam9n2	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@3	sat	lam13n0	-103526639
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@4	sat	lam7n3	-100000089
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@0	sat	RFN1_CT	-111372226
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@1	sat	lam0n1	-100010207
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@2	sat	lam3n2	-104216961
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@3	sat	lam7n0	-121285634
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@4	sat	lam2n2	-104225094
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@0	sat	lam1n6	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@1	sat	lam12n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@2	sat	Nl1__const_200^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@3	sat	lam3n2	-100000523
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@4	sat	lam1n5	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@0	sat	UndefDef0undef2_x^0	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@1	sat	lam0n7	-100001396
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@2	sat	lam1n3	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@3	sat	lam7n1	-100003840
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@4	sat	lam7n4	-100004710
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@0	sat	lam0n1	-100000000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@1	sat	lam1n2	-100007741
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@2	sat	lam3n1	-100000000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@3	sat	Nl1x^01	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@4	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@0	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@1	sat	lam1n0	-100006664
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@2	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@3	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@4	sat	lam4n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@0	sat	lam1n2	-100222205
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@1	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@2	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@3	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@4	sat	lam3n2	-101
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@0	sat	lam7n2	-100000894
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@1	sat	lam9n4	-100000000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@2	sat	lam10n1	-100008180
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@3	sat	lam7n1	-100000085
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@4	sat	lam1n0	-100085311
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@0	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@1	sat	lam1n2	-100260120
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@2	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@3	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@4	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@0	sat	lam5n4	-100013734
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@1	sat	lam7n3	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@2	sat	lam1n2	-100011932
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@3	sat	lam2n1	-100776969
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@4	sat	lam8n1	-100007104
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@0	sat	Nl1x^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@1	sat	lam2n2	-100000658
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@2	sat	lam2n0	-100087269
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@3	sat	lam1n1	-100386633
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@4	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@0	sat	lam2n2	-100011185
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@1	sat	lam5n1	-100000158
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@2	sat	lam5n2	-100000820
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@3	sat	lam2n1	-100821469
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@4	sat	lam6n3	-100000049
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@0	sat	lam1n2	-100220469
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@1	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@2	sat	RFN1_x^0	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@3	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@4	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@0	sat	lam0n3	-100000008
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@1	sat	lam1n3	-100132750
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@2	sat	lam6n1	-100000000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@3	sat	lam6n2	-100000202
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@4	sat	lam5n1	-100000157
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@0	sat	lam1n1	-100223274
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@1	sat	lam1n0	-100033623
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@2	sat	lam10n0	-100005875
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@3	sat	lam2n0	-100032130
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@4	sat	lam9n5	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@0	sat	lam2n4	-100361533
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@1	sat	Nl1x^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@2	sat	Nl1x^03	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@3	sat	Nl1__const_200^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@4	sat	lam1n0	-100210019
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@0	sat	lam1n5	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@1	sat	lam5n1	-100000913
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@2	sat	lam2n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@3	sat	Nl1__const_1000^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@4	sat	lam5n2	-100000099
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@0	sat	lam3n4	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@1	sat	lam3n0	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@2	sat	lam3n6	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@3	sat	lam7n3	-100000000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@4	sat	FV_undef3_2	-99999999
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2_fixed__p18401_edge_closing_0@0	sat	FV_x^0_2	50001
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2_fixed__p18401_edge_closing_0@1	sat	lam1n4	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2_fixed__p18401_edge_closing_0@2	sat	FV_x^0_1	50001
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2_fixed__p18401_edge_closing_0@3	sat	lam3n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2_fixed__p18401_edge_closing_0@4	sat	lam11n0	-100000250
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18420_terminationG_0@0	sat	Nl1y^03	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18420_terminationG_0@1	sat	Nl1__const_1000^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18420_terminationG_0@2	sat	RFN1___const_110^0	-100039065
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18420_terminationG_0@3	sat	Nl1y^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18420_terminationG_0@4	sat	lam9n2	-100064133
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18425_terminationG_0@0	sat	lam8n1	-100004805
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18425_terminationG_0@1	sat	lam2n5	-100015076
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18425_terminationG_0@2	sat	lam2n3	-100019313
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18425_terminationG_0@3	sat	RFN1_x^0	-100008650
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18425_terminationG_0@4	sat	lam8n4	-100003911
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18429_terminationG_0@0	sat	lam1n5	-100006275
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18429_terminationG_0@1	sat	lam5n3	-100003565
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18429_terminationG_0@2	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18429_terminationG_0@3	sat	lam1n4	-100035350
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18429_terminationG_0@4	sat	lam8n3	-100004246
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18443_edge_closing_0@0	sat	lam0n3	-100517321
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18443_edge_closing_0@1	sat	lam1n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18443_edge_closing_0@2	sat	lam5n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18443_edge_closing_0@3	sat	lam1n8	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18443_edge_closing_0@4	sat	lam1n2	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18451_edge_closing_0@0	sat	Nl1__const_4000^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18451_edge_closing_0@1	sat	lam10n0	-100224455
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18451_edge_closing_0@2	sat	lam13n5	-100122158
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18451_edge_closing_0@3	sat	lam5n5	-100206592
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18451_edge_closing_0@4	sat	UndefCntr0_x^0	-100211073
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18457_edge_closing_0@0	sat	lam0n2	-100005840
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18457_edge_closing_0@1	sat	FV_x^0_2	-100005942
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18457_edge_closing_0@2	sat	lam5n6	-100005815
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18457_edge_closing_0@3	sat	UndefCntr0___const_4000^0	-100000052
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5nt.t2__p18457_edge_closing_0@4	sat	lam8n7	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18486_terminationG_0@0	sat	lam3n6	-100015123
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18486_terminationG_0@1	sat	Nl1x^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18486_terminationG_0@2	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18486_terminationG_0@3	sat	lam7n3	-100002885
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18486_terminationG_0@4	sat	Nl1y^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18501_edge_closing_0@0	sat	lam17n2	-100116799
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18501_edge_closing_0@1	sat	lam1n2	-100000182
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18501_edge_closing_0@2	sat	lam15n5	-100114637
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18501_edge_closing_0@3	sat	lam8n3	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18501_edge_closing_0@4	sat	lam2n6	-100000492
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18511_edge_closing_0@0	sat	FV_x^0_1	-100145628
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18511_edge_closing_0@1	sat	lam11n2	-100153194
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18511_edge_closing_0@2	sat	lam7n6	-100177029
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18511_edge_closing_0@3	sat	lam0n7	-100305569
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18511_edge_closing_0@4	sat	lam2n3	-100000957
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2_fixed__term_unfeasibility_6_0@0	sat	lam36n1	-100000614
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2_fixed__term_unfeasibility_6_0@1	sat	lam123n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2_fixed__term_unfeasibility_6_0@2	sat	lam103n0	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2_fixed__term_unfeasibility_6_0@3	sat	lam218n0	-100000551
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2_fixed__term_unfeasibility_6_0@4	sat	lam22n1	-100000586
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18600_safety_0@0	sat	lam55n1	-100002490
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18600_safety_0@1	sat	lam48n4	-100004647
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18600_safety_0@2	sat	lam49n0	-100003705
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18600_safety_0@3	sat	lam43n2	-100003509
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18600_safety_0@4	sat	lam54n2	-100004115
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18601_safety_0@0	sat	lam21n4	-100001290
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18601_safety_0@1	sat	lam64n8	-100001968
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18601_safety_0@2	sat	lam79n4	-100001867
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18601_safety_0@3	sat	lam45n3	-100001197
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18601_safety_0@4	sat	lam10n4	-100001580
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18604_edge_closing_0@0	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18604_edge_closing_0@1	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18604_edge_closing_0@2	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18604_edge_closing_0@3	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__p18604_edge_closing_0@4	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__term_unfeasibility_0_0@0	sat	lam5n1	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__term_unfeasibility_0_0@1	sat	lam55n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__term_unfeasibility_0_0@2	sat	lam13n1	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__term_unfeasibility_0_0@3	sat	lam46n2	-100000241
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2__term_unfeasibility_0_0@4	sat	lam48n3	-100000309
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18659_terminationG_0@0	sat	lam101n3	-100000008
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18659_terminationG_0@1	sat	lam93n1	-100000001
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18659_terminationG_0@2	sat	lam147n13	-100000005
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18659_terminationG_0@3	sat	Nl30var_Le_EGp_10_x^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18659_terminationG_0@4	sat	lam87n4	-100000003
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18662_edge_closing_0@0	sat	FV___disjvr_1^0_1	-100000005
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18662_edge_closing_0@1	sat	lam58n1	-100000007
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18662_edge_closing_0@2	sat	UndefCntr19_var_Le_EGp_2_rv_init^0	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18662_edge_closing_0@3	sat	UndefCntr8_var_e_EFEGp_0_rv_init^0	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18662_edge_closing_0@4	sat	FV___disjvr_2^0_4	-100000007
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18666_edge_closing_0@0	unknown		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18666_edge_closing_0@1	sat	FV_var_e_EFEGp_0_rv_init^0_6	-100000001
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18666_edge_closing_0@2	sat	Nl96var_Le_EGp_11_x^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18666_edge_closing_0@3	sat	UndefCntr18_var_Le_EGp_2___rho_1_^0	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__curious4.t2__p18666_edge_closing_0@4	sat	UndefCntr6_copied3^0	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18724_edge_closing_0@0	sat	FV_var_e_EFAFp_0_rv_init^0_38	-100004976
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18724_edge_closing_0@1	sat	UndefCntr28_rv_LLe_p^0	-100005337
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18724_edge_closing_0@2	sat	FV_var_e_EFAFp_0_pc^0_44	-100005078
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18724_edge_closing_0@3	sat	FV_var_Le_AFp_6_x^0_27	-100005253
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18724_edge_closing_0@4	sat	FV_var_Le_AFp_4___rho_2_^0_12	-100005134
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18728_edge_closing_0@0	sat	lam45n5	-100000298
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18728_edge_closing_0@1	sat	FV_var_Le_AFp_4___rho_2_^0_25	-100012442
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18728_edge_closing_0@2	sat	FV_copied11^0_25	-100012716
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18728_edge_closing_0@3	sat	UndefCntr12_var_e_EFAFp_0_rv_init^0	0
